file_path,actual_media_type,route_detected_type,route_selected,route_correct,pipeline_success,true_label,binary_label_id,binary_label_name,native_label_name,path_specific_subtype,confidence,error_stage
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000473_Change_of_style_000473.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Change_of_style,0.9997005462646484,
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000523_Inpainting_000523.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Inpainting,0.9999969005584717,
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000348_TI2V_000348.mp4,video,video,video_path,True,True,1,1,Fake,Fake,TI2V,1.0,
/content/drive/MyDrive/skripsi/dataset_video/real/004368_Real_004368.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9998741149902344,
/content/drive/MyDrive/skripsi/dataset_video/real/000007_Real_000007.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9582651257514954,
/content/drive/MyDrive/skripsi/dataset_video/real/000435_Real_000435.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9946774244308472,
/content/drive/MyDrive/skripsi/dataset_video/real/004534_Real_004534.mp4,video,video,video_path,True,True,0,1,Fake,Fake,Outpainting,0.5310877561569214,
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000216_Faceswap_000216.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Faceswap,0.9999997615814209,
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000339_Interpolation_000339.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Interpolation,0.8649391531944275,
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000333_Faceswap_000333.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Faceswap,0.9999982118606567,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000102_Change_of_style_000102.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Change_of_style,0.9995835423469543,
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000525_TI2V_000525.mp4,video,video,video_path,True,True,1,1,Fake,Fake,TI2V,0.9999277591705322,
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000583_T2V_000583.mp4,video,video,video_path,True,True,1,1,Fake,Fake,T2V,1.0,
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000601_TI2V_000601.mp4,video,video,video_path,True,True,1,1,Fake,Fake,TI2V,0.9737197160720825,
/content/drive/MyDrive/skripsi/dataset_video/real/000794_Real_000794.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.99405437707901,
/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000526_Outpainting_000526.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Outpainting,0.999099612236023,
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000304_Inpainting_000304.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Inpainting,0.9999992847442627,
/content/drive/MyDrive/skripsi/dataset_video/real/001554_Real_001554.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9998433589935303,
/content/drive/MyDrive/skripsi/dataset_video/real/001821_Real_001821.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9997079968452454,
/content/drive/MyDrive/skripsi/dataset_video/real/003719_Real_003719.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.5612373352050781,
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000276_T2V_000276.mp4,video,video,video_path,True,True,1,1,Fake,Fake,T2V,0.9997876286506653,
/content/drive/MyDrive/skripsi/dataset_video/real/004352_Real_004352.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9800912737846375,
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000430_Interpolation_000430.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Interpolation,0.986738920211792,
/content/drive/MyDrive/skripsi/dataset_video/real/003822_Real_003822.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9981251358985901,
/content/drive/MyDrive/skripsi/dataset_video/real/002803_Real_002803.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9997246861457825,
/content/drive/MyDrive/skripsi/dataset_video/real/000483_Real_000483.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9979251623153687,
/content/drive/MyDrive/skripsi/dataset_video/real/003814_Real_003814.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9981720447540283,
/content/drive/MyDrive/skripsi/dataset_video/real/002776_Real_002776.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9150528311729431,
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000096_Extrapolation_000096.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Extrapolation,0.9999997615814209,
/content/drive/MyDrive/skripsi/dataset_video/real/000805_Real_000805.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9998499155044556,
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000398_Extrapolation_000398.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Extrapolation,0.9999926090240479,
/content/drive/MyDrive/skripsi/dataset_video/real/001577_Real_001577.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9992417097091675,
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000386_Extrapolation_000386.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Extrapolation,1.0,
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000201_TI2V_000201.mp4,video,video,video_path,True,True,1,1,Fake,Fake,TI2V,0.9999583959579468,
/content/drive/MyDrive/skripsi/dataset_video/real/002708_Real_002708.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9984299540519714,
/content/drive/MyDrive/skripsi/dataset_video/real/003330_Real_003330.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9999231100082397,
/content/drive/MyDrive/skripsi/dataset_video/real/003852_Real_003852.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9887662529945374,
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000152_TI2V_000152.mp4,video,video,video_path,True,True,1,1,Fake,Fake,TI2V,0.9973887801170349,
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000198_T2V_000198.mp4,video,video,video_path,True,True,1,1,Fake,Fake,T2V,0.9987478256225586,
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000004_Interpolation_000004.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Interpolation,0.9999744892120361,
/content/drive/MyDrive/skripsi/dataset_video/real/002797_Real_002797.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9373829364776611,
/content/drive/MyDrive/skripsi/dataset_video/real/004684_Real_004684.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9999203681945801,
/content/drive/MyDrive/skripsi/dataset_video/real/001825_Real_001825.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9986541271209717,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000350_Change_of_style_000350.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Change_of_style,0.9999997615814209,
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000353_Inpainting_000353.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Inpainting,0.9999822378158569,
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000367_Faceswap_000367.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Faceswap,0.9999815225601196,
/content/drive/MyDrive/skripsi/dataset_video/real/003133_Real_003133.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.983502209186554,
/content/drive/MyDrive/skripsi/dataset_video/real/000892_Real_000892.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9997783303260803,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000431_Change_of_style_000431.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Change_of_style,0.999998927116394,
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000217_Interpolation_000217.mp4,video,video,video_path,True,True,1,0,Real,Real,,0.9551938772201538,
/content/drive/MyDrive/skripsi/dataset_video/real/004363_Real_004363.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.983955442905426,
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000488_T2V_000488.mp4,video,video,video_path,True,True,1,1,Fake,Fake,T2V,0.9999802112579346,
/content/drive/MyDrive/skripsi/dataset_video/real/004046_Real_004046.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9997125267982483,
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000287_Interpolation_000287.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Interpolation,0.9984052777290344,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000403_Change_of_style_000403.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Change_of_style,0.9999890327453613,
/content/drive/MyDrive/skripsi/dataset_video/real/003238_Real_003238.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9986169338226318,
/content/drive/MyDrive/skripsi/dataset_video/real/002224_Real_002224.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9150528311729431,
/content/drive/MyDrive/skripsi/dataset_video/real/003022_Real_003022.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9993857145309448,
/content/drive/MyDrive/skripsi/dataset_video/real/002449_Real_002449.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9481545686721802,
/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000412_Outpainting_000412.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Outpainting,1.0,
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000610_T2V_000610.mp4,video,video,video_path,True,True,1,1,Fake,Fake,T2V,0.9990359544754028,
/content/drive/MyDrive/skripsi/dataset_video/real/001499_Real_001499.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9999138116836548,
/content/drive/MyDrive/skripsi/dataset_video/real/002452_Real_002452.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9885804057121277,
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000309_Faceswap_000309.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Faceswap,0.9999898672103882,
/content/drive/MyDrive/skripsi/dataset_video/real/001391_Real_001391.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9078446626663208,
/content/drive/MyDrive/skripsi/dataset_video/real/004422_Real_004422.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9995216131210327,
/content/drive/MyDrive/skripsi/dataset_video/real/002772_Real_002772.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9991082549095154,
/content/drive/MyDrive/skripsi/dataset_video/real/002145_Real_002145.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9520419239997864,
/content/drive/MyDrive/skripsi/dataset_video/real/002759_Real_002759.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.5612373352050781,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000224_Change_of_style_000224.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Change_of_style,0.9999619722366333,
/content/drive/MyDrive/skripsi/dataset_video/real/004208_Real_004208.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9997926354408264,
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000500_Faceswap_000500.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Faceswap,0.9999959468841553,
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000140_TI2V_000140.mp4,video,video,video_path,True,True,1,1,Fake,Fake,TI2V,0.9875563979148865,
/content/drive/MyDrive/skripsi/dataset_video/real/002466_Real_002466.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9436599016189575,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000310_Change_of_style_000310.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Change_of_style,1.0,
/content/drive/MyDrive/skripsi/dataset_video/real/000419_Real_000419.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9910666346549988,
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000233_Extrapolation_000233.mp4,video,video,video_path,True,True,1,0,Real,Real,,0.7778065800666809,
/content/drive/MyDrive/skripsi/dataset_video/real/002382_Real_002382.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9995290040969849,
/content/drive/MyDrive/skripsi/dataset_video/real/004508_Real_004508.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9869669079780579,
/content/drive/MyDrive/skripsi/dataset_video/real/000981_Real_000981.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9499951004981995,
/content/drive/MyDrive/skripsi/dataset_video/real/000652_Real_000652.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9998352527618408,
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000392_Extrapolation_000392.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Extrapolation,0.9991816878318787,
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000509_Faceswap_000509.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Faceswap,0.9994995594024658,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000055_Change_of_style_000055.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Change_of_style,0.9999998807907104,
/content/drive/MyDrive/skripsi/dataset_video/real/001816_Real_001816.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9847670197486877,
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000016_Extrapolation_000016.mp4,video,video,video_path,True,True,1,0,Real,Real,,0.9799189567565918,
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000241_Extrapolation_000241.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Extrapolation,0.5873959064483643,
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000440_Faceswap_000440.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Faceswap,0.9999427795410156,
/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000001_Outpainting_000001.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Outpainting,1.0,
/content/drive/MyDrive/skripsi/dataset_video/real/003038_Real_003038.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9720456600189209,
/content/drive/MyDrive/skripsi/dataset_video/real/000181_Real_000181.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9922744631767273,
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000323_Extrapolation_000323.mp4,video,video,video_path,True,True,1,0,Real,Real,,0.5668728947639465,
/content/drive/MyDrive/skripsi/dataset_video/real/004079_Real_004079.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9990414977073669,
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000303_Inpainting_000303.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Inpainting,0.9994150400161743,
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000603_Faceswap_000603.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Faceswap,0.9999184608459473,
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000157_TI2V_000157.mp4,video,video,video_path,True,True,1,1,Fake,Fake,TI2V,0.9998633861541748,
/content/drive/MyDrive/skripsi/dataset_video/real/000248_Real_000248.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9993423819541931,
/content/drive/MyDrive/skripsi/dataset_video/real/003954_Real_003954.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9997418522834778,
/content/drive/MyDrive/skripsi/dataset_video/real/000670_Real_000670.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9532315135002136,
/content/drive/MyDrive/skripsi/dataset_video/real/000331_Real_000331.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9999837875366211,
/content/drive/MyDrive/skripsi/dataset_video/real/002914_Real_002914.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.999841570854187,
/content/drive/MyDrive/skripsi/dataset_video/real/004131_Real_004131.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9878761768341064,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000394_Change_of_style_000394.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Change_of_style,0.9989916682243347,
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000077_Interpolation_000077.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Interpolation,0.9833269715309143,
/content/drive/MyDrive/skripsi/dataset_video/real/002403_Real_002403.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9763330817222595,
/content/drive/MyDrive/skripsi/dataset_video/real/000867_Real_000867.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9078446626663208,
/content/drive/MyDrive/skripsi/dataset_video/real/002442_Real_002442.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9998562335968018,
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000617_Interpolation_000617.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Interpolation,0.9998840093612671,
/content/drive/MyDrive/skripsi/dataset_video/real/003754_Real_003754.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9837693572044373,
/content/drive/MyDrive/skripsi/dataset_video/real/004536_Real_004536.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9972044825553894,
/content/drive/MyDrive/skripsi/dataset_video/real/003493_Real_003493.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9920772910118103,
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000466_TI2V_000466.mp4,video,video,video_path,True,True,1,1,Fake,Fake,TI2V,0.9999995231628418,
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000566_Interpolation_000566.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Interpolation,0.9999850988388062,
/content/drive/MyDrive/skripsi/dataset_video/real/000264_Real_000264.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.983502209186554,
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000345_T2V_000345.mp4,video,video,video_path,True,True,1,1,Fake,Fake,T2V,0.9999805688858032,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000058_Change_of_style_000058.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Change_of_style,1.0,
/content/drive/MyDrive/skripsi/dataset_video/real/001456_Real_001456.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9729595184326172,
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000568_T2V_000568.mp4,video,video,video_path,True,True,1,1,Fake,Fake,T2V,0.9999998807907104,
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000424_Inpainting_000424.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Inpainting,0.887546181678772,
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000203_T2V_000203.mp4,video,video,video_path,True,True,1,1,Fake,Fake,T2V,0.9999995231628418,
/content/drive/MyDrive/skripsi/dataset_video/real/002454_Real_002454.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9837069511413574,
/content/drive/MyDrive/skripsi/dataset_video/real/000809_Real_000809.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9932550191879272,
/content/drive/MyDrive/skripsi/dataset_video/real/004444_Real_004444.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9999794960021973,
/content/drive/MyDrive/skripsi/dataset_video/real/004710_Real_004710.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9975560903549194,
/content/drive/MyDrive/skripsi/dataset_video/real/002235_Real_002235.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9726495146751404,
/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000089_Outpainting_000089.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Outpainting,0.8317247629165649,
/content/drive/MyDrive/skripsi/dataset_video/real/001352_Real_001352.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9981684684753418,
/content/drive/MyDrive/skripsi/dataset_video/real/001972_Real_001972.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9997962117195129,
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000346_TI2V_000346.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Extrapolation,1.0,
/content/drive/MyDrive/skripsi/dataset_video/real/001546_Real_001546.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9998568296432495,
/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000193_Outpainting_000193.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Outpainting,0.9999998807907104,
/content/drive/MyDrive/skripsi/dataset_video/real/002373_Real_002373.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9117313623428345,
/content/drive/MyDrive/skripsi/dataset_video/real/001027_Real_001027.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9982420206069946,
/content/drive/MyDrive/skripsi/dataset_video/real/001007_Real_001007.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9985277652740479,
/content/drive/MyDrive/skripsi/dataset_video/real/003800_Real_003800.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9996178150177002,
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000060_T2V_000060.mp4,video,video,video_path,True,True,1,1,Fake,Fake,T2V,0.9999810457229614,
/content/drive/MyDrive/skripsi/dataset_video/real/001155_Real_001155.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.7981081008911133,
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000493_Faceswap_000493.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Faceswap,0.9999831914901733,
/content/drive/MyDrive/skripsi/dataset_video/real/004289_Real_004289.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9837693572044373,
/content/drive/MyDrive/skripsi/dataset_video/real/003664_Real_003664.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9999970197677612,
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000617_Faceswap_000617.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Faceswap,0.9999998807907104,
/content/drive/MyDrive/skripsi/dataset_video/real/004133_Real_004133.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9998595714569092,
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000296_Interpolation_000296.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Outpainting,0.9999995231628418,
/content/drive/MyDrive/skripsi/dataset_video/real/003684_Real_003684.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.998091995716095,
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000126_Extrapolation_000126.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Extrapolation,0.9999992847442627,
/content/drive/MyDrive/skripsi/dataset_video/real/000366_Real_000366.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9959456324577332,
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000424_Extrapolation_000424.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Extrapolation,0.9744347929954529,
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000337_Inpainting_000337.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Inpainting,1.0,
/content/drive/MyDrive/skripsi/dataset_video/real/003527_Real_003527.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9993384480476379,
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000052_Interpolation_000052.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Interpolation,0.5781728625297546,
/content/drive/MyDrive/skripsi/dataset_video/real/003417_Real_003417.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9991340041160583,
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000334_Inpainting_000334.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Inpainting,0.9999567270278931,
/content/drive/MyDrive/skripsi/dataset_video/real/000608_Real_000608.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9988774657249451,
/content/drive/MyDrive/skripsi/dataset_video/real/001541_Real_001541.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9995054006576538,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000609_Change_of_style_000609.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Change_of_style,0.9998840093612671,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000416_Change_of_style_000416.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Change_of_style,0.9999929666519165,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000501_Change_of_style_000501.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Change_of_style,0.9998906850814819,
/content/drive/MyDrive/skripsi/dataset_video/real/000761_Real_000761.mp4,video,video,video_path,True,True,0,0,Real,Real,,0.9910666346549988,
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000312_Extrapolation_000312.mp4,video,video,video_path,True,True,1,1,Fake,Fake,Extrapolation,1.0,
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000231_T2V_000231.mp4,video,video,video_path,True,True,1,1,Fake,Fake,T2V,0.9999921321868896,
