file_path,actual_media_type,route_detected_type,route_selected,route_correct,true_label,final_label_id,final_label_name,binary_label_id,binary_label_name,native_label_id,native_label_name,native_confidence,path_specific_subtype,path_specific_probabilities,confidence,prob_real,prob_fake,pipeline_success,final_correct,error_stage,path_specific_subtype_confidence
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000022_TI2V_000022.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9824904799461365,TI2V,"{'Change_of_style': 0.0007544715190306306, 'Extrapolation': 0.0028093678411096334, 'Faceswap': 3.9985527109820396e-05, 'Inpainting': 8.629314720565162e-07, 'Interpolation': 2.1996014766045846e-05, 'Outpainting': 4.6384022425627336e-05, 'T2V': 0.002208869904279709, 'TI2V': 0.9941180944442749}",0.9824904799461365,0.01750955730676651,0.9824904799461365,True,1.0,,0.9941180944442749
/content/drive/MyDrive/skripsi/dataset_video/real/002539_Real_002539.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.996249258518219,,,0.996249258518219,0.996249258518219,0.0037507889792323112,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000226_TI2V_000226.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9999974966049194,TI2V,"{'Change_of_style': 3.0329558285302483e-05, 'Extrapolation': 6.247578130569309e-05, 'Faceswap': 4.226691544317873e-06, 'Inpainting': 1.5363390559741674e-08, 'Interpolation': 3.0379780469047546e-07, 'Outpainting': 2.6141810849367175e-06, 'T2V': 0.01065144594758749, 'TI2V': 0.989248514175415}",0.9999974966049194,2.561282371971174e-06,0.9999974966049194,True,1.0,,0.989248514175415
/content/drive/MyDrive/skripsi/dataset_video/real/004159_Real_004159.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9932550191879272,,,0.9932550191879272,0.9932550191879272,0.0067449901252985,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000438_TI2V_000438.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9999985694885254,T2V,"{'Change_of_style': 1.3812518773193005e-06, 'Extrapolation': 0.00012216981849633157, 'Faceswap': 1.3808394427883286e-08, 'Inpainting': 9.567652341502253e-07, 'Interpolation': 2.789372111067223e-08, 'Outpainting': 1.0123699212272186e-07, 'T2V': 0.9996671676635742, 'TI2V': 0.00020817331096623093}",0.9999985694885254,1.414475946148741e-06,0.9999985694885254,True,1.0,,0.9996671676635742
/content/drive/MyDrive/skripsi/dataset_video/real/002109_Real_002109.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9999535083770752,,,0.9999535083770752,0.9999535083770752,4.6474400733131915e-05,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000473_Change_of_style_000473.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9997005462646484,Change_of_style,"{'Change_of_style': 0.9974606037139893, 'Extrapolation': 0.00016339508874807507, 'Faceswap': 1.4875070519337896e-05, 'Inpainting': 0.0005373237654566765, 'Interpolation': 1.1494564205349889e-05, 'Outpainting': 0.00026781909400597215, 'T2V': 0.0006628585979342461, 'TI2V': 0.0008815819746814668}",0.9997005462646484,0.0002994447131641209,0.9997005462646484,True,1.0,,0.9974606037139893
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000523_Inpainting_000523.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9999969005584717,Inpainting,"{'Change_of_style': 2.242908340122085e-05, 'Extrapolation': 3.654848114820197e-05, 'Faceswap': 7.554695002909284e-08, 'Inpainting': 0.999925971031189, 'Interpolation': 1.3236983249953482e-05, 'Outpainting': 1.0510730135138147e-06, 'T2V': 7.902983725216473e-07, 'TI2V': 1.0883569601105592e-08}",0.9999969005584717,3.1137258247326827e-06,0.9999969005584717,True,1.0,,0.999925971031189
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000348_TI2V_000348.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,1.0,TI2V,"{'Change_of_style': 1.0570429367362522e-05, 'Extrapolation': 4.982630343874916e-07, 'Faceswap': 0.00030205209623090923, 'Inpainting': 1.0564118468892048e-09, 'Interpolation': 8.797492228040937e-06, 'Outpainting': 9.662154297984671e-06, 'T2V': 8.730332046980038e-05, 'TI2V': 0.9995811581611633}",1.0,1.1652706577436334e-09,1.0,True,1.0,,0.9995811581611633
/content/drive/MyDrive/skripsi/dataset_video/real/004368_Real_004368.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9998741149902344,,,0.9998741149902344,0.9998741149902344,0.00012582799536176026,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/000007_Real_000007.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9582651257514954,,,0.9582651257514954,0.9582651257514954,0.041734807193279266,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/000435_Real_000435.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9946774244308472,,,0.9946774244308472,0.9946774244308472,0.005322535056620836,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/004534_Real_004534.mp4,video,video,video_path,True,0,1,Fake,1,Fake,1,Fake,0.5310877561569214,Outpainting,"{'Change_of_style': 0.05490315333008766, 'Extrapolation': 0.0781475082039833, 'Faceswap': 0.0030523822642862797, 'Inpainting': 0.013573369942605495, 'Interpolation': 0.37924709916114807, 'Outpainting': 0.4429520070552826, 'T2V': 0.022532209753990173, 'TI2V': 0.005592302419245243}",0.5310877561569214,0.4689122438430786,0.5310877561569214,True,0.0,,0.4429520070552826
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000216_Faceswap_000216.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9999997615814209,Faceswap,"{'Change_of_style': 8.867532841350112e-08, 'Extrapolation': 1.2505225299719314e-07, 'Faceswap': 0.9999971389770508, 'Inpainting': 1.951455441684402e-09, 'Interpolation': 9.66328954632445e-08, 'Outpainting': 4.2970833646904794e-07, 'T2V': 9.871671480254918e-09, 'TI2V': 2.1068524347356288e-06}",0.9999997615814209,2.976510700136714e-07,0.9999997615814209,True,1.0,,0.9999971389770508
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000339_Interpolation_000339.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.8649391531944275,Interpolation,"{'Change_of_style': 0.0006490282830782235, 'Extrapolation': 0.0643698126077652, 'Faceswap': 0.001509035937488079, 'Inpainting': 0.21855922043323517, 'Interpolation': 0.6939017176628113, 'Outpainting': 0.020518651232123375, 'T2V': 0.00044087329297326505, 'TI2V': 5.163637251826003e-05}",0.8649391531944275,0.1350608617067337,0.8649391531944275,True,1.0,,0.6939017176628113
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000333_Faceswap_000333.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9999982118606567,Faceswap,"{'Change_of_style': 1.0593686283755233e-06, 'Extrapolation': 2.601558207970811e-06, 'Faceswap': 0.9999749660491943, 'Inpainting': 5.61444757352092e-08, 'Interpolation': 2.8294855383137474e-06, 'Outpainting': 9.241356565325987e-06, 'T2V': 1.7226294346528448e-07, 'TI2V': 9.098082955460995e-06}",0.9999982118606567,1.7880646510093356e-06,0.9999982118606567,True,1.0,,0.9999749660491943
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000102_Change_of_style_000102.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9995835423469543,Change_of_style,"{'Change_of_style': 0.9998308420181274, 'Extrapolation': 1.2217158655403182e-05, 'Faceswap': 9.549121671170724e-08, 'Inpainting': 5.5942582548595965e-05, 'Interpolation': 1.1319425539113581e-06, 'Outpainting': 3.8224108720896766e-05, 'T2V': 3.327460945001803e-05, 'TI2V': 2.8350319553283043e-05}",0.9995835423469543,0.0004165018326602876,0.9995835423469543,True,1.0,,0.9998308420181274
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000525_TI2V_000525.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9999277591705322,TI2V,"{'Change_of_style': 3.0498635169351473e-05, 'Extrapolation': 0.00016184308333322406, 'Faceswap': 1.281152549381659e-06, 'Inpainting': 7.724031547695631e-08, 'Interpolation': 3.7283660958564724e-07, 'Outpainting': 9.446625881537329e-07, 'T2V': 0.001148371258750558, 'TI2V': 0.9986566305160522}",0.9999277591705322,7.226082379929721e-05,0.9999277591705322,True,1.0,,0.9986566305160522
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000583_T2V_000583.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,1.0,T2V,"{'Change_of_style': 9.809205039346125e-06, 'Extrapolation': 0.0015376470983028412, 'Faceswap': 4.454701496570124e-08, 'Inpainting': 4.893993263976881e-06, 'Interpolation': 1.0747466916427584e-08, 'Outpainting': 5.8555951198968614e-08, 'T2V': 0.9951660633087158, 'TI2V': 0.0032815306913107634}",1.0,9.812561874156245e-10,1.0,True,1.0,,0.9951660633087158
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000601_TI2V_000601.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9737197160720825,TI2V,"{'Change_of_style': 0.0004497257759794593, 'Extrapolation': 0.005816312972456217, 'Faceswap': 7.340475349337794e-06, 'Inpainting': 4.006567451142473e-06, 'Interpolation': 2.140696051355917e-05, 'Outpainting': 4.694010203820653e-05, 'T2V': 0.018570713698863983, 'TI2V': 0.9750837087631226}",0.9737197160720825,0.026280280202627182,0.9737197160720825,True,1.0,,0.9750837087631226
/content/drive/MyDrive/skripsi/dataset_video/real/000794_Real_000794.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.99405437707901,,,0.99405437707901,0.99405437707901,0.00594559870660305,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000526_Outpainting_000526.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.999099612236023,Outpainting,"{'Change_of_style': 0.0010465850355103612, 'Extrapolation': 0.00016885985678527504, 'Faceswap': 0.00021097197895869613, 'Inpainting': 2.1135287170181982e-05, 'Interpolation': 0.0827355831861496, 'Outpainting': 0.9150421023368835, 'T2V': 0.00021014947560615838, 'TI2V': 0.0005645902710966766}",0.999099612236023,0.0009004466701298952,0.999099612236023,True,1.0,,0.9150421023368835
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000304_Inpainting_000304.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9999992847442627,Inpainting,"{'Change_of_style': 7.1203808147402015e-06, 'Extrapolation': 2.038031880147173e-06, 'Faceswap': 6.140482011751658e-10, 'Inpainting': 0.9999897480010986, 'Interpolation': 1.099435849027941e-06, 'Outpainting': 4.188695257312247e-08, 'T2V': 8.61016236086698e-09, 'TI2V': 7.391279255308802e-11}",0.9999992847442627,6.733920372425928e-07,0.9999992847442627,True,1.0,,0.9999897480010986
/content/drive/MyDrive/skripsi/dataset_video/real/001554_Real_001554.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9998433589935303,,,0.9998433589935303,0.9998433589935303,0.0001565906568430364,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/001821_Real_001821.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9997079968452454,,,0.9997079968452454,0.9997079968452454,0.0002919395046774298,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/003719_Real_003719.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.5612373352050781,,,0.5612373352050781,0.5612373352050781,0.4387626349925995,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000276_T2V_000276.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9997876286506653,T2V,"{'Change_of_style': 0.00014004147669766098, 'Extrapolation': 0.00017894094344228506, 'Faceswap': 1.279509547202906e-07, 'Inpainting': 1.5742934920126572e-05, 'Interpolation': 1.76630840087455e-06, 'Outpainting': 1.3947466868557967e-05, 'T2V': 0.9994750618934631, 'TI2V': 0.0001744547043927014}",0.9997876286506653,0.00021235659369267523,0.9997876286506653,True,1.0,,0.9994750618934631
/content/drive/MyDrive/skripsi/dataset_video/real/004352_Real_004352.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9800912737846375,,,0.9800912737846375,0.9800912737846375,0.019908789545297623,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000430_Interpolation_000430.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.986738920211792,Interpolation,"{'Change_of_style': 1.2516910828708205e-05, 'Extrapolation': 0.0013367267092689872, 'Faceswap': 0.00023160871933214366, 'Inpainting': 0.0008826599805615842, 'Interpolation': 0.9928458333015442, 'Outpainting': 0.004681608639657497, 'T2V': 5.511121798917884e-06, 'TI2V': 3.5582477266871138e-06}",0.986738920211792,0.013261103071272373,0.986738920211792,True,1.0,,0.9928458333015442
/content/drive/MyDrive/skripsi/dataset_video/real/003822_Real_003822.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9981251358985901,,,0.9981251358985901,0.9981251358985901,0.0018748617731034756,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/002803_Real_002803.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9997246861457825,,,0.9997246861457825,0.9997246861457825,0.0002753298031166196,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/000483_Real_000483.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9979251623153687,,,0.9979251623153687,0.9979251623153687,0.002074867021292448,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/003814_Real_003814.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9981720447540283,,,0.9981720447540283,0.9981720447540283,0.0018279430223628879,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/002776_Real_002776.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9150528311729431,,,0.9150528311729431,0.9150528311729431,0.08494710177183151,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000096_Extrapolation_000096.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9999997615814209,Extrapolation,"{'Change_of_style': 2.790186748313772e-08, 'Extrapolation': 0.9999591112136841, 'Faceswap': 1.8659397582609927e-08, 'Inpainting': 4.037788312416524e-05, 'Interpolation': 4.398818589379516e-07, 'Outpainting': 2.525274878095729e-09, 'T2V': 2.9523454792013126e-09, 'TI2V': 2.0610690931732734e-09}",0.9999997615814209,2.818103723711829e-07,0.9999997615814209,True,1.0,,0.9999591112136841
/content/drive/MyDrive/skripsi/dataset_video/real/000805_Real_000805.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9998499155044556,,,0.9998499155044556,0.9998499155044556,0.0001500056532677263,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000398_Extrapolation_000398.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9999926090240479,Extrapolation,"{'Change_of_style': 1.925210568742841e-08, 'Extrapolation': 0.9999794960021973, 'Faceswap': 3.0709327347722137e-07, 'Inpainting': 1.866813727247063e-05, 'Interpolation': 1.4339199196911068e-06, 'Outpainting': 1.2116648795412743e-09, 'T2V': 1.103233393529024e-09, 'TI2V': 2.7305289140855393e-09}",0.9999926090240479,7.353604814852588e-06,0.9999926090240479,True,1.0,,0.9999794960021973
/content/drive/MyDrive/skripsi/dataset_video/real/001577_Real_001577.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9992417097091675,,,0.9992417097091675,0.9992417097091675,0.0007583600236102939,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000386_Extrapolation_000386.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,1.0,Extrapolation,"{'Change_of_style': 1.0286532159398121e-07, 'Extrapolation': 0.9999984502792358, 'Faceswap': 1.0389028375357157e-06, 'Inpainting': 2.5109951451440793e-08, 'Interpolation': 7.138136748352508e-09, 'Outpainting': 9.363197994716188e-10, 'T2V': 4.2623757856574684e-09, 'TI2V': 2.873681523851701e-07}",1.0,2.0134069966815105e-09,1.0,True,1.0,,0.9999984502792358
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000201_TI2V_000201.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9999583959579468,TI2V,"{'Change_of_style': 4.043529770569876e-06, 'Extrapolation': 0.0001773930707713589, 'Faceswap': 3.0696946851094253e-07, 'Inpainting': 4.535360531576771e-09, 'Interpolation': 5.355207122192951e-08, 'Outpainting': 1.5678466525059775e-07, 'T2V': 0.0002417287469143048, 'TI2V': 0.9995762705802917}",0.9999583959579468,4.165958671364933e-05,0.9999583959579468,True,1.0,,0.9995762705802917
/content/drive/MyDrive/skripsi/dataset_video/real/002708_Real_002708.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9984299540519714,,,0.9984299540519714,0.9984299540519714,0.0015700474614277482,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/003330_Real_003330.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9999231100082397,,,0.9999231100082397,0.9999231100082397,7.692087820032611e-05,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/003852_Real_003852.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9887662529945374,,,0.9887662529945374,0.9887662529945374,0.011233708821237087,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000152_TI2V_000152.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9973887801170349,TI2V,"{'Change_of_style': 0.004218699876219034, 'Extrapolation': 0.003252009628340602, 'Faceswap': 1.957465246960055e-05, 'Inpainting': 1.4546646525559481e-05, 'Interpolation': 2.4077235138975084e-05, 'Outpainting': 8.502841228619218e-05, 'T2V': 0.02453913725912571, 'TI2V': 0.9678469300270081}",0.9973887801170349,0.0026112478226423264,0.9973887801170349,True,1.0,,0.9678469300270081
/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000198_T2V_000198.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9987478256225586,T2V,"{'Change_of_style': 2.7259646230959333e-05, 'Extrapolation': 0.0017130529740825295, 'Faceswap': 2.0490321617216978e-07, 'Inpainting': 1.97112349269446e-05, 'Interpolation': 1.2676912774622906e-05, 'Outpainting': 2.2335756511893123e-05, 'T2V': 0.9977120161056519, 'TI2V': 0.00049271882744506}",0.9987478256225586,0.0012521494645625353,0.9987478256225586,True,1.0,,0.9977120161056519
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000004_Interpolation_000004.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9999744892120361,Interpolation,"{'Change_of_style': 1.6041373385178304e-07, 'Extrapolation': 2.422969919280149e-05, 'Faceswap': 1.2743240404233802e-05, 'Inpainting': 3.5111320357827935e-06, 'Interpolation': 0.9990221261978149, 'Outpainting': 0.0009360153344459832, 'T2V': 4.641724729026464e-07, 'TI2V': 7.593354780510708e-07}",0.9999744892120361,2.556607432779856e-05,0.9999744892120361,True,1.0,,0.9990221261978149
/content/drive/MyDrive/skripsi/dataset_video/real/002797_Real_002797.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9373829364776611,,,0.9373829364776611,0.9373829364776611,0.06261702626943588,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/004684_Real_004684.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9999203681945801,,,0.9999203681945801,0.9999203681945801,7.9673009167891e-05,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/001825_Real_001825.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9986541271209717,,,0.9986541271209717,0.9986541271209717,0.0013458605390042067,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000350_Change_of_style_000350.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9999997615814209,Change_of_style,"{'Change_of_style': 0.9999665021896362, 'Extrapolation': 7.600532967444451e-07, 'Faceswap': 2.1476994405134064e-08, 'Inpainting': 1.1727792298188433e-05, 'Interpolation': 1.6501640232036152e-07, 'Outpainting': 1.121261539083207e-05, 'T2V': 1.344397333014058e-06, 'TI2V': 8.332508514286019e-06}",0.9999997615814209,1.9673534268349613e-07,0.9999997615814209,True,1.0,,0.9999665021896362
/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000353_Inpainting_000353.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9999822378158569,Inpainting,"{'Change_of_style': 7.453039870597422e-06, 'Extrapolation': 1.627893652766943e-05, 'Faceswap': 3.431278017274053e-08, 'Inpainting': 0.9997521042823792, 'Interpolation': 0.0002101891877828166, 'Outpainting': 1.344309657724807e-05, 'T2V': 5.625009862342267e-07, 'TI2V': 1.7488447356939218e-09}",0.9999822378158569,1.77092406374868e-05,0.9999822378158569,True,1.0,,0.9997521042823792
/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000367_Faceswap_000367.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.9999815225601196,Faceswap,"{'Change_of_style': 5.89634566949826e-07, 'Extrapolation': 1.5145328688959125e-06, 'Faceswap': 0.9999871253967285, 'Inpainting': 3.088541689066915e-08, 'Interpolation': 1.450833792659978e-06, 'Outpainting': 2.0103525457670912e-06, 'T2V': 4.3216473954998946e-08, 'TI2V': 7.339216153923189e-06}",0.9999815225601196,1.8486754925106652e-05,0.9999815225601196,True,1.0,,0.9999871253967285
/content/drive/MyDrive/skripsi/dataset_video/real/003133_Real_003133.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.983502209186554,,,0.983502209186554,0.983502209186554,0.016497835516929626,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/000892_Real_000892.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.9997783303260803,,,0.9997783303260803,0.9997783303260803,0.00022167809947859496,True,1.0,,
/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000431_Change_of_style_000431.mp4,video,video,video_path,True,1,1,Fake,1,Fake,1,Fake,0.999998927116394,Change_of_style,"{'Change_of_style': 0.9983450174331665, 'Extrapolation': 1.3555915757024195e-05, 'Faceswap': 3.2892450008148444e-07, 'Inpainting': 0.00013013101124670357, 'Interpolation': 0.00010374948033131659, 'Outpainting': 0.0009833868825808167, 'T2V': 0.000260317261563614, 'TI2V': 0.0001635399676160887}",0.999998927116394,1.0429695294078556e-06,0.999998927116394,True,1.0,,0.9983450174331665
/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000217_Interpolation_000217.mp4,video,video,video_path,True,1,0,Real,0,Real,0,Real,0.9551938772201538,,,0.9551938772201538,0.9551938772201538,0.04480608552694321,True,0.0,,
/content/drive/MyDrive/skripsi/dataset_video/real/004363_Real_004363.mp4,video,video,video_path,True,0,0,Real,0,Real,0,Real,0.983955442905426,,,0.983955442905426,0.983955442905426,0.016044558957219124,True,1.0,,
