file_path,actual_media_type,route_detected_type,route_selected,route_correct,pipeline_success,true_label,binary_label_id,binary_label_name,native_label_name,path_specific_subtype,confidence,error_stage
/content/drive/MyDrive/skripsi/dataset_image/tampered/003160_002572.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.9045186638832092,
/content/drive/MyDrive/skripsi/dataset_image/tampered/002332_001772.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.9794092178344727,
/content/drive/MyDrive/skripsi/dataset_image/tampered/002973_000546.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.9830242395401001,
/content/drive/MyDrive/skripsi/dataset_image/tampered/001244_003048.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.9067604541778564,
/content/drive/MyDrive/skripsi/dataset_image/real/000139_002517.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9689404964447021,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001269_000084.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9977452158927917,
/content/drive/MyDrive/skripsi/dataset_image/tampered/002835_000957.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.5480131506919861,
/content/drive/MyDrive/skripsi/dataset_image/real/001293_002740.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.7644496560096741,
/content/drive/MyDrive/skripsi/dataset_image/tampered/001810_001339.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.9690274000167847,
/content/drive/MyDrive/skripsi/dataset_image/real/000958_002439.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.7264294624328613,
/content/drive/MyDrive/skripsi/dataset_image/real/001985_002687.jpg,image,image,image_path,True,True,0,1,Fake,Tampered,,0.8892159461975098,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000077_002985.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9958335757255554,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002872_000830.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9961733222007751,
/content/drive/MyDrive/skripsi/dataset_image/real/000002_001800.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.7859593629837036,
/content/drive/MyDrive/skripsi/dataset_image/real/002542_001331.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9252851009368896,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000385_000940.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.7944316267967224,
/content/drive/MyDrive/skripsi/dataset_image/real/001502_002512.jpg,image,image,image_path,True,True,0,1,Fake,Tampered,,0.7664554715156555,
/content/drive/MyDrive/skripsi/dataset_image/real/000687_002335.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9622763991355896,
/content/drive/MyDrive/skripsi/dataset_image/tampered/001877_000217.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.7410712242126465,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000748_001584.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9883551001548767,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001192_001462.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9976944923400879,
/content/drive/MyDrive/skripsi/dataset_image/real/002163_000943.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9731925129890442,
/content/drive/MyDrive/skripsi/dataset_image/tampered/001095_002678.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.7137174606323242,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000215_001006.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.633537232875824,
/content/drive/MyDrive/skripsi/dataset_image/real/001675_001867.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9468308687210083,
/content/drive/MyDrive/skripsi/dataset_image/tampered/002259_002579.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.9791763424873352,
/content/drive/MyDrive/skripsi/dataset_image/real/000355_000612.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.8911345601081848,
/content/drive/MyDrive/skripsi/dataset_image/tampered/002323_002190.jpg,image,image,image_path,True,True,1,0,Real,Real,,0.9298105835914612,
/content/drive/MyDrive/skripsi/dataset_image/real/000552_000288.jpg,image,image,image_path,True,True,0,1,Fake,Tampered,,0.936408519744873,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001499_003050.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9959185123443604,
/content/drive/MyDrive/skripsi/dataset_image/real/001271_000084.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.970344603061676,
/content/drive/MyDrive/skripsi/dataset_image/real/000632_000999.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.7777082920074463,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000344_000251.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9991211891174316,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000790_002940.jpg,image,image,image_path,True,True,1,0,Real,Real,,0.6294412612915039,
/content/drive/MyDrive/skripsi/dataset_image/real/002183_002189.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.8413197994232178,
/content/drive/MyDrive/skripsi/dataset_image/tampered/003224_001367.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.9553765058517456,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000834_000367.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9937924742698669,
/content/drive/MyDrive/skripsi/dataset_image/real/000971_002868.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9180006980895996,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002380_002137.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9957869052886963,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002545_001358.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9877153635025024,
/content/drive/MyDrive/skripsi/dataset_image/real/002699_000510.jpg,image,image,image_path,True,True,0,1,Fake,Full-Synthetic,,0.9556555151939392,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000638_002922.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.5598574876785278,
/content/drive/MyDrive/skripsi/dataset_image/real/002066_002452.jpg,image,image,image_path,True,True,0,1,Fake,Tampered,,0.533699095249176,
/content/drive/MyDrive/skripsi/dataset_image/real/003313_002853.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9283835291862488,
/content/drive/MyDrive/skripsi/dataset_image/real/000034_001124.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.8982127904891968,
/content/drive/MyDrive/skripsi/dataset_image/tampered/001941_001463.jpg,image,image,image_path,True,True,1,0,Real,Real,,0.8978606462478638,
/content/drive/MyDrive/skripsi/dataset_image/real/002543_002017.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9103748202323914,
/content/drive/MyDrive/skripsi/dataset_image/real/000115_000554.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.7142722010612488,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002387_000723.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9938792586326599,
/content/drive/MyDrive/skripsi/dataset_image/real/000884_002506.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.7238391637802124,
/content/drive/MyDrive/skripsi/dataset_image/real/003280_002435.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.7668994069099426,
/content/drive/MyDrive/skripsi/dataset_image/real/002311_002463.jpg,image,image,image_path,True,True,0,1,Fake,Full-Synthetic,,0.8898320198059082,
/content/drive/MyDrive/skripsi/dataset_image/tampered/002669_000504.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.8996047377586365,
/content/drive/MyDrive/skripsi/dataset_image/real/002377_001828.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.8023703098297119,
/content/drive/MyDrive/skripsi/dataset_image/real/000734_000029.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9210774898529053,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002895_000837.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9960617423057556,
/content/drive/MyDrive/skripsi/dataset_image/real/003143_001529.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.8189336657524109,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000439_001971.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9893791079521179,
/content/drive/MyDrive/skripsi/dataset_image/real/003176_002939.jpg,image,image,image_path,True,True,0,1,Fake,Tampered,,0.9811205863952637,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000950_000887.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.8443189859390259,
/content/drive/MyDrive/skripsi/dataset_image/real/001004_001161.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.8817598223686218,
/content/drive/MyDrive/skripsi/dataset_image/tampered/001482_000754.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.9276682734489441,
/content/drive/MyDrive/skripsi/dataset_image/real/000881_003012.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.8229043483734131,
/content/drive/MyDrive/skripsi/dataset_image/tampered/003044_003241.jpg,image,image,image_path,True,True,1,0,Real,Real,,0.8807938098907471,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002458_002667.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9945225715637207,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001806_001808.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9849755764007568,
/content/drive/MyDrive/skripsi/dataset_image/real/000401_002615.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.7440192103385925,
/content/drive/MyDrive/skripsi/dataset_image/real/002092_002346.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9516238570213318,
/content/drive/MyDrive/skripsi/dataset_image/tampered/001419_002099.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.9903543591499329,
/content/drive/MyDrive/skripsi/dataset_image/real/001957_002818.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.8779387474060059,
/content/drive/MyDrive/skripsi/dataset_image/tampered/001397_001767.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.972541332244873,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000746_001725.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.9642019271850586,
/content/drive/MyDrive/skripsi/dataset_image/real/002872_001810.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.5402951240539551,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002444_002192.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9877122640609741,
/content/drive/MyDrive/skripsi/dataset_image/real/002366_001673.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9468299746513367,
/content/drive/MyDrive/skripsi/dataset_image/real/001879_002247.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9611581563949585,
/content/drive/MyDrive/skripsi/dataset_image/real/003039_000452.jpg,image,image,image_path,True,True,0,1,Fake,Tampered,,0.6274712681770325,
/content/drive/MyDrive/skripsi/dataset_image/real/001057_000252.jpg,image,image,image_path,True,True,0,1,Fake,Tampered,,0.809734582901001,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003321_001482.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9876630306243896,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000537_001780.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9950773119926453,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001019_002328.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.984235405921936,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002737_000143.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.970352292060852,
/content/drive/MyDrive/skripsi/dataset_image/real/003081_000608.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9508635997772217,
/content/drive/MyDrive/skripsi/dataset_image/real/002336_000077.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9581019282341003,
/content/drive/MyDrive/skripsi/dataset_image/real/001392_001307.jpg,image,image,image_path,True,True,0,1,Fake,Tampered,,0.88238924741745,
/content/drive/MyDrive/skripsi/dataset_image/real/001129_002112.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9867683053016663,
/content/drive/MyDrive/skripsi/dataset_image/real/000370_002946.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9823819994926453,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002675_001384.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9924603700637817,
/content/drive/MyDrive/skripsi/dataset_image/real/002049_001508.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.5421145558357239,
/content/drive/MyDrive/skripsi/dataset_image/real/001311_002683.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.8887669444084167,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000678_000535.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.8980496525764465,
/content/drive/MyDrive/skripsi/dataset_image/real/000491_001271.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.7644867300987244,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000300_003077.jpg,image,image,image_path,True,True,1,1,Fake,Tampered,,0.7005668878555298,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/003275_000241.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9955037236213684,
/content/drive/MyDrive/skripsi/dataset_image/real/000755_000857.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.9518714547157288,
/content/drive/MyDrive/skripsi/dataset_image/real/000764_001398.jpg,image,image,image_path,True,True,0,0,Real,Real,,0.8574694395065308,
/content/drive/MyDrive/skripsi/dataset_image/real/001680_001505.jpg,image,image,image_path,True,True,0,1,Fake,Tampered,,0.8654625415802002,
/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001877_000217.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.9940393567085266,
/content/drive/MyDrive/skripsi/dataset_image/tampered/000390_001320.jpg,image,image,image_path,True,True,1,1,Fake,Full-Synthetic,,0.6971694231033325,
/content/drive/MyDrive/skripsi/dataset_image/real/001253_003222.jpg,image,image,image_path,True,True,0,1,Fake,Tampered,,0.9517163038253784,
